gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison
Spry2	1199.7670082771622	-0.34792156345628744	0.07757769833957012	-4.484814204378409	7.2977495646717745e-6	0.0012846614910139267	ghko_vs_wt
Sox21	362.0589194066139	-0.47326515676758685	0.10604513124754894	-4.462865491323776	8.087082236988914e-6	0.001407058273396106	ghko_vs_wt
Emx2	249.79291197996244	-0.4727260880910456	0.10603795418787147	-4.4580838220765635	8.269556625428472e-6	0.001422268687198692	ghko_vs_wt
Chpt1	330.0506933673079	-0.385942952837619	0.08664532944863353	-4.454284556288979	8.417340310490807e-6	0.0014312348075667493	ghko_vs_wt
Nmnat2	2445.691069383579	0.22669729458756116	0.05099362510323303	4.445600682999657	8.76466195606683e-6	0.0014735464814452583	ghko_vs_wt
Smg1	2250.794611619241	-0.4065552102386865	0.09165674692240705	-4.435627751253925	9.180436878886258e-6	0.0015095261210854403	ghko_vs_wt
Tra2a	1211.414656827054	-0.2928059060752079	0.06601167489648035	-4.435668486436478	9.1787009043193e-6	0.0015095261210854403	ghko_vs_wt
Lancl2	1597.4909733496816	0.30364528190576456	0.06851251640445796	4.4319680233786745	9.337686825936784e-6	0.0015186935649618707	ghko_vs_wt
Zcchc3	204.3294984187544	0.4480569845472327	0.10131360567868594	4.422475950251306	9.757621354428567e-6	0.001559078289333167	ghko_vs_wt
Ndufb6	900.9663863175501	0.2943617099225634	0.0665726143586911	4.4216636639287135	9.794383425604338e-6	0.001559078289333167	ghko_vs_wt
Igsf9b	550.0689058935249	-0.5962991954640795	0.13506292096776068	-4.414973341250447	1.0102243894952619e-5	0.0015911565831597477	ghko_vs_wt
Ppp2r1b	293.482088560563	-0.38631010951094047	0.08773443388250998	-4.403175496957895	1.0667780122668945e-5	0.001621880153332198	ghko_vs_wt
Sft2d2	744.5123249325895	-0.37670637532138124	0.08553174799586229	-4.404287111489934	1.0613230600960463e-5	0.001621880153332198	ghko_vs_wt
Tbcc	436.7091978726699	0.3751579536592588	0.08525721671430937	4.400307306727891	1.0809768196715853e-5	0.001621880153332198	ghko_vs_wt
Abca7	1250.8147817674105	-0.35413275079469303	0.08048991399585174	-4.399715855242984	1.083927122456859e-5	0.001621880153332198	ghko_vs_wt
Mthfr	928.4976215773527	-0.2847010193774966	0.06467577247677045	-4.401973234718649	1.0727079260718718e-5	0.001621880153332198	ghko_vs_wt
Cd36	8.853359804843834	0.4434202620605109	0.10083761476447951	4.397369603556982	1.0957067113271499e-5	0.001623273219959222	ghko_vs_wt
Bicd2	2382.2401645691416	-0.22608380468974004	0.051674955439760493	-4.3751136844867675	1.2136920800447565e-5	0.001780438685657813	ghko_vs_wt
Junb	2433.5688220223437	-0.6028555662196823	0.13790123486222997	-4.371647337472824	1.2331259213992584e-5	0.0017806603121302117	ghko_vs_wt
Shkbp1	450.32936626236375	-0.3079960385190794	0.07049588509268552	-4.368993142140666	1.2482068578313726e-5	0.0017806603121302117	ghko_vs_wt
Ube3b	3619.87284948945	-0.19562359658547174	0.04477783897387382	-4.3687592136728775	1.2495444280804134e-5	0.0017806603121302117	ghko_vs_wt
Rapgef4	13040.345378775368	-0.5017131905330845	0.11507928650688592	-4.359717597858619	1.3023039913874715e-5	0.0018211565068346485	ghko_vs_wt
Armcx5	338.3039145909329	0.41083910226219444	0.09421492392887355	4.360658429999398	1.2967165331868992e-5	0.0018211565068346485	ghko_vs_wt
Ptpn1	1362.5041502699223	-0.30724291439890433	0.07051075225488787	-4.357390959158374	1.3162203507452476e-5	0.001823574547055661	ghko_vs_wt
Plk3	490.83388865550705	-0.5281739619980984	0.12152105750280201	-4.346357519032616	1.3841689195981679e-5	0.0018828472312679442	ghko_vs_wt
Fam181b	473.85627436878696	-0.40616414233047987	0.09343718940464414	-4.346921658479297	1.380615029946588e-5	0.0018828472312679442	ghko_vs_wt
Lama3	222.85306850446992	-0.43885007666620535	0.10109208837548514	-4.341092203340282	1.4177620979741205e-5	0.0019111688533321413	ghko_vs_wt
Ppm1g	1676.611974915602	0.21717232821528618	0.05011808573089655	4.333212752405761	1.4694897555771326e-5	0.0019632120725625564	ghko_vs_wt
Hmgb3	215.74068459289526	0.48070468969986896	0.1110817119116993	4.32748722923886	1.5082008705021232e-5	0.0019795797916950237	ghko_vs_wt
Car3	17.194607929418805	0.47931725250637186	0.11075050367023209	4.327901333375195	1.505368744851446e-5	0.0019795797916950237	ghko_vs_wt
Gpr25	200.20338149493588	0.39143088855938046	0.09056228482373747	4.322228500763065	1.5446109628649055e-5	0.0019924149859782397	ghko_vs_wt
Dctn6	886.6103500274527	0.21829198354213772	0.050504389321249864	4.322237858448687	1.5445454345537754e-5	0.0019924149859782397	ghko_vs_wt
Prkd1	202.03671886774592	-0.39640650033649183	0.09184251312847327	-4.316154761379202	1.5877068486921077e-5	0.002030500647605129	ghko_vs_wt
Nbeal1	92.46643425639111	-0.5731291363868757	0.13294971447712303	-4.310871509885757	1.6261237893277393e-5	0.0020548484261427935	ghko_vs_wt
Clk1	1676.3536562650806	-0.42819076957270746	0.09939609437329144	-4.3079234880658035	1.6479436686301895e-5	0.0020548484261427935	ghko_vs_wt
Spock2	14176.883416458108	0.2698845488793156	0.06262845872403147	4.309295716002619	1.6377525890241482e-5	0.0020548484261427935	ghko_vs_wt
Tmem151b	5193.320430199981	-0.3989550055927636	0.09273072720665795	-4.302295664129323	1.690375375047063e-5	0.0020903377468453888	ghko_vs_wt
Aldoa	37199.65185316549	0.29146394628499217	0.06780061439843836	4.298839308035908	1.716948951387802e-5	0.0021057956688209575	ghko_vs_wt
Txnrd1	986.4577003234305	-0.24679246409037803	0.057515852725449	-4.290859865512869	1.7798260784686222e-5	0.0021651656595224385	ghko_vs_wt
Hprt	1049.123544539796	-0.547465911301848	0.12800204945822555	-4.277008951177127	1.8942118908734353e-5	0.0022857332679950978	ghko_vs_wt
8430408G22Rik	58.92095448071402	-0.5880987203247477	0.13775184443744434	-4.269262039477186	1.9612075658333563e-5	0.0023476439046051607	ghko_vs_wt
Irf9	248.99403922812928	-0.47114436396771053	0.1105262143606824	-4.262738633481246	2.01936663355966e-5	0.002398078010948666	ghko_vs_wt
Edn1	68.36013898305592	-0.5627122800187098	0.13224363572269815	-4.255118039847769	2.089387589314574e-5	0.0024616934251113364	ghko_vs_wt
Fbxo16	91.412876698546	0.5002522057912809	0.11776149847990958	4.248011550877346	2.1567627723193017e-5	0.002521221981422946	ghko_vs_wt
Creld2	380.46909160487473	-0.385944489171408	0.09090961606532216	-4.245364856607596	2.1823801298488673e-5	0.0025313917738704343	ghko_vs_wt
Cirbp	1171.7387862117519	0.40060873910345113	0.09458519338002969	4.235427605395518	2.2811719022795865e-5	0.002609167247207278	ghko_vs_wt
Ptprz1	2991.30446514784	-0.38132089307710565	0.0900378232298626	-4.235118968876115	2.2843073540343074e-5	0.002609167247207278	ghko_vs_wt
Bmp2k	232.74823721512152	-0.4497406407211901	0.1062797961930822	-4.231666382800835	2.3196630418816497e-5	0.0026294786436117518	ghko_vs_wt
Manf	657.1379991298026	-0.37141146935550795	0.08802986454661545	-4.219153025719246	2.452217972030048e-5	0.0027588374071793693	ghko_vs_wt
Fam122a	250.31378240470116	0.4425273837863638	0.10515445675514548	4.208355950302694	2.572354323422146e-5	0.0028120246174879048	ghko_vs_wt
Trmt44	185.79600692876986	-0.43711277455574005	0.10383839999960062	-4.209548438317821	2.558815820297865e-5	0.0028120246174879048	ghko_vs_wt
Chd9	1120.6291900049644	-0.4030012714899796	0.0957667849957869	-4.2081528737516765	2.5746666617379065e-5	0.0028120246174879048	ghko_vs_wt
Macf1	6993.96202503033	-0.30481702909381053	0.07240986283404807	-4.2096064978386005	2.558158394705938e-5	0.0028120246174879048	ghko_vs_wt
Dio2	1406.1024524600289	-0.5249809482349241	0.1249662558429661	-4.200981654556577	2.6576012821711247e-5	0.0028815715931251114	ghko_vs_wt
Abca1	594.4713674031491	-0.4772793196421095	0.11387160304490035	-4.191381405721627	2.7726110647337946e-5	0.0029633270972579838	ghko_vs_wt
Krt2	12.110959108842579	0.4291390449404019	0.10236514681949745	4.19223786878469	2.7621615398288493e-5	0.0029633270972579838	ghko_vs_wt
Slco1c1	930.0989681288388	-0.36378292286771713	0.08698782262924296	-4.181998259896933	2.8895818201371087e-5	0.0030448459700501093	ghko_vs_wt
Marf1	1983.1460091606646	-0.29267446077999637	0.06996445358450057	-4.1831879731114405	2.8744952526454675e-5	0.0030448459700501093	ghko_vs_wt
Egr4	1443.1118410433464	-0.5378571333201575	0.1291104516443494	-4.165868266046742	3.101697799057422e-5	0.003245503787922812	ghko_vs_wt
Ago3	93.37425050300622	-0.570216888370739	0.13723223726681982	-4.155123458798312	3.251119459997071e-5	0.0033092857469344335	ghko_vs_wt
Kmt2c	1355.168425071553	-0.3760797893737274	0.09050972649033495	-4.155131210278123	3.251009240225306e-5	0.0033092857469344335	ghko_vs_wt
Fads1	4830.054088430855	-0.22606785464173673	0.054360099467957966	-4.158709363197362	3.200508076256901e-5	0.0033092857469344335	ghko_vs_wt
Os9	3800.797799477869	0.19602181665578317	0.04714430427248862	4.157910901024221	3.211712349922946e-5	0.0033092857469344335	ghko_vs_wt
Fam135b	121.93436754230675	-0.5691118874587827	0.13724351037522245	-4.146730770022104	3.372562425632994e-5	0.0034097061874828706	ghko_vs_wt
Dnajb14	125.60403263223387	-0.5705913783930232	0.13769124933740384	-4.143991583625075	3.413122754592845e-5	0.0034275540789914594	ghko_vs_wt
Atp5g3	3506.3117683129276	0.21540965619193697	0.05201513353714462	4.141288151036091	3.4536076435963423e-5	0.003445088744742138	ghko_vs_wt
Dnajb5	3275.413293745839	-0.4149459666347998	0.10049175113784523	-4.129154502100532	3.6409968292131477e-5	0.0036079626195706176	ghko_vs_wt
Luzp2	2001.8831874953578	-0.32717892324667264	0.07962500181476051	-4.10899737255669	3.973805966246123e-5	0.003911845965325048	ghko_vs_wt
Gm20219	71.76819135138456	-0.5449478395984397	0.1329763191173345	-4.098081848073966	4.16587985161647e-5	0.003945193684793497	ghko_vs_wt
Atf3	28.37862974318141	-0.5315279044888259	0.12969485741452433	-4.09829591615944	4.162029760065113e-5	0.003945193684793497	ghko_vs_wt
Egr2	320.8833525437133	-0.49060776527521244	0.11963590383177143	-4.1008405467065385	4.116521492867184e-5	0.003945193684793497	ghko_vs_wt
Rbm24	311.549631549464	-0.3686391659824233	0.08989588664910783	-4.100734524387517	4.118408136252741e-5	0.003945193684793497	ghko_vs_wt
Anks1	1215.6872529840552	-0.34308756679618474	0.08362936024583319	-4.10247747666202	4.0874965643710307e-5	0.003945193684793497	ghko_vs_wt
Nktr	3405.4079016627124	-0.29225623880079493	0.07127071160157104	-4.10064993365876	4.1199139977094324e-5	0.003945193684793497	ghko_vs_wt
Crtac1	1367.3726256137193	0.43862203071682493	0.1072979736570168	4.087887364200387	4.3531940868053905e-5	0.004049659941978379	ghko_vs_wt
Hook3	1066.7343098583226	-0.35060307488881715	0.08577100780015033	-4.087664163929792	4.357383216323725e-5	0.004049659941978379	ghko_vs_wt
Mcl1	1273.145526462625	-0.28379869360705356	0.06938030550542666	-4.090479157444124	4.3048289785202824e-5	0.004049659941978379	ghko_vs_wt
Foxn3	121.05676971208268	-0.515239364703115	0.12617762212569325	-4.08344487733216	4.437295848686239e-5	0.004068462548988339	ghko_vs_wt
Cdh19	147.21936054124777	-0.4901670669121715	0.12015119913168838	-4.079585309630889	4.5116111065077416e-5	0.004068462548988339	ghko_vs_wt
Fat1	1046.814183313545	-0.301024967872305	0.07378995021380906	-4.079484631715758	4.5135653487406556e-5	0.004068462548988339	ghko_vs_wt
Dnajc3	904.641445453078	-0.28641018938287693	0.0701332638873244	-4.083799519768843	4.4305258300037314e-5	0.004068462548988339	ghko_vs_wt
Fdft1	1759.5741288581219	0.25089548836838205	0.06147334379356242	4.081370442625186	4.477093164030946e-5	0.004068462548988339	ghko_vs_wt
Midn	1725.7273231727113	-0.4787142714346064	0.11753808080169653	-4.0728440363278136	4.64425253684378e-5	0.004161194653221166	ghko_vs_wt
Tmem163	270.7890427163505	0.476415947564437	0.11724572687437697	4.063397108492434	4.836364631675819e-5	0.004307531189509837	ghko_vs_wt
Pcsk5	252.9518502597038	0.5151619991874431	0.12693312776541257	4.058530726033344	4.938243675941562e-5	0.004346525889594917	ghko_vs_wt
Lrrtm4	404.4081264231365	0.4361311167028111	0.10745960952642329	4.058558547019199	4.937655496277539e-5	0.004346525889594917	ghko_vs_wt
Dusp5	170.68003397490594	-0.5507089214984069	0.13597358257792586	-4.050117023156304	5.119202638231626e-5	0.00447945199274034	ghko_vs_wt
9330133O14Rik	151.5700050343052	0.43294266823463334	0.10705533450591699	4.044101774402511	5.2524100978294825e-5	0.004569291412431543	ghko_vs_wt
Slc5a5	510.54194702649636	0.40398407115671925	0.09997212499946782	4.040967131176513	5.323121961140325e-5	0.004604038954019808	ghko_vs_wt
Kcnq3	298.11623807396694	-0.5546851367421789	0.13755804786292603	-4.032371390548607	5.5216834147402194e-5	0.004748330398549304	ghko_vs_wt
Col12a1	385.99401421676	-0.5448425760128108	0.1352939391089289	-4.0271026152482925	5.646839235476292e-5	0.004817043461302517	ghko_vs_wt
Gbp7	100.42833688805733	-0.5051561269461883	0.12550544585348133	-4.024973765169697	5.698166762350769e-5	0.004817043461302517	ghko_vs_wt
Creb3	831.2814923342846	0.2612706607564509	0.06489339588677771	4.026151770702538	5.6697101664877617e-5	0.004817043461302517	ghko_vs_wt
Ryr2	4835.390373664167	-0.38711965951787025	0.09637815550951107	-4.016674291714033	5.9025213749516945e-5	0.0049483166021428064	ghko_vs_wt
Flnb	3251.560335612462	-0.37061735388762884	0.09228535079583955	-4.0159933368789575	5.9195928074822056e-5	0.0049483166021428064	ghko_vs_wt
Prr36	1131.0699302132525	0.4461347228431108	0.11113780883184393	4.014247964148105	5.963562792601288e-5	0.0049573772258718375	ghko_vs_wt
Gramd3	302.5996321974671	-0.4099023940428239	0.1022435786961278	-4.0090771398081735	6.095650325966051e-5	0.004988130412909663	ghko_vs_wt
Mcf2l	4577.266715518933	-0.19547467239308036	0.04876033828745521	-4.008886715278819	6.100567169434394e-5	0.004988130412909663	ghko_vs_wt
Ubap2l	2449.5864560511404	0.18016662731960084	0.04493162364486131	4.009795611741842	6.077132834421962e-5	0.004988130412909663	ghko_vs_wt
Rheb	1466.7583545290247	0.20904132592321015	0.05221684983924316	4.003330851377917	6.245686098134065e-5	0.005079032667738044	ghko_vs_wt
Lcmt2	136.3420373677437	0.47409744059060527	0.1185135107538221	4.000366182514051	6.324454283732475e-5	0.005115286997161569	ghko_vs_wt
Flt1	1496.0752015272476	-0.35914589350990744	0.08991558833524069	-3.9942561702523736	6.48976682488047e-5	0.005220773172079919	ghko_vs_wt
Terf2ip	1073.1631632686301	0.3055329816390183	0.07663102106737096	3.987066561078519	6.689526297022662e-5	0.005352694223655086	ghko_vs_wt
Dgkh	66.44884966958435	-0.5485249277802379	0.1378599609682177	-3.9788559631660934	6.924767504803442e-5	0.0054534366407565215	ghko_vs_wt
Ubn2	795.6442635422075	-0.369440771435596	0.09282135492496352	-3.980126897891662	6.887849043872602e-5	0.0054534366407565215	ghko_vs_wt
Ptpn2	454.14711092003506	-0.2899829369190107	0.07286631070586749	-3.979657184642671	6.90147165560752e-5	0.0054534366407565215	ghko_vs_wt
